country,year_month,adm1_name,baseline_method,value,indicator
Afghanistan,2018-05,Zabul,none,59.0,conflict_fatalities
Afghanistan,2018-06,Badakhshan,none,95.0,conflict_fatalities
Afghanistan,2018-06,Badghis,none,173.0,conflict_fatalities
Afghanistan,2018-06,Baghlan,none,56.0,conflict_fatalities
Afghanistan,2018-06,Balkh,none,36.0,conflict_fatalities
Afghanistan,2018-06,Bamyan,none,0.0,conflict_fatalities
Afghanistan,2018-06,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2018-06,Farah,none,222.0,conflict_fatalities
Afghanistan,2018-06,Faryab,none,276.0,conflict_fatalities
Afghanistan,2018-06,Ghazni,none,483.0,conflict_fatalities
Afghanistan,2018-06,Ghor,none,1.0,conflict_fatalities
Afghanistan,2018-06,Kabul,none,35.0,conflict_fatalities
Afghanistan,2018-06,Kandahar,none,198.0,conflict_fatalities
Afghanistan,2018-06,Kapisa,none,0.0,conflict_fatalities
Afghanistan,2018-06,Khost,none,2.0,conflict_fatalities
Afghanistan,2018-06,Kunar,none,143.0,conflict_fatalities
Afghanistan,2018-06,Kunduz,none,174.0,conflict_fatalities
Afghanistan,2018-06,Laghman,none,60.0,conflict_fatalities
Afghanistan,2018-06,Logar,none,93.0,conflict_fatalities
Afghanistan,2018-06,Maidan Wardak,none,78.0,conflict_fatalities
Afghanistan,2018-06,Nangarhar,none,629.0,conflict_fatalities
Afghanistan,2018-06,Nuristan,none,45.0,conflict_fatalities
Afghanistan,2018-06,Paktika,none,72.0,conflict_fatalities
Afghanistan,2018-06,Parwan,none,10.0,conflict_fatalities
Afghanistan,2018-06,Sar-e-Pul,none,97.0,conflict_fatalities
Afghanistan,2018-06,Takhar,none,134.0,conflict_fatalities
Afghanistan,2018-06,Zabul,none,12.0,conflict_fatalities
Afghanistan,2018-07,Badakhshan,none,121.0,conflict_fatalities
Afghanistan,2018-07,Badghis,none,47.0,conflict_fatalities
Afghanistan,2018-07,Baghlan,none,45.0,conflict_fatalities
Afghanistan,2018-07,Balkh,none,86.0,conflict_fatalities
Afghanistan,2018-07,Bamyan,none,3.0,conflict_fatalities
Afghanistan,2018-07,Daykundi,none,33.0,conflict_fatalities
Afghanistan,2018-07,Farah,none,324.0,conflict_fatalities
Afghanistan,2018-07,Faryab,none,187.0,conflict_fatalities
Afghanistan,2018-07,Ghazni,none,759.0,conflict_fatalities
Afghanistan,2018-07,Ghor,none,18.0,conflict_fatalities
Afghanistan,2018-07,Kabul,none,67.0,conflict_fatalities
Afghanistan,2018-07,Kandahar,none,308.0,conflict_fatalities
Afghanistan,2018-07,Kapisa,none,84.0,conflict_fatalities
Afghanistan,2018-07,Khost,none,43.0,conflict_fatalities
Afghanistan,2018-07,Kunar,none,105.0,conflict_fatalities
Afghanistan,2018-07,Kunduz,none,315.0,conflict_fatalities
Afghanistan,2018-07,Laghman,none,46.0,conflict_fatalities
Afghanistan,2018-07,Logar,none,122.0,conflict_fatalities
Afghanistan,2018-07,Maidan Wardak,none,54.0,conflict_fatalities
Afghanistan,2018-07,Nangarhar,none,658.0,conflict_fatalities
Afghanistan,2018-07,Nuristan,none,5.0,conflict_fatalities
Afghanistan,2018-07,Paktika,none,81.0,conflict_fatalities
Afghanistan,2018-07,Parwan,none,5.0,conflict_fatalities
Afghanistan,2018-07,Samangan,none,3.0,conflict_fatalities
Afghanistan,2018-07,Sar-e-Pul,none,33.0,conflict_fatalities
Afghanistan,2018-07,Takhar,none,22.0,conflict_fatalities
Afghanistan,2018-07,Zabul,none,355.0,conflict_fatalities
Afghanistan,2018-08,Badakhshan,none,26.0,conflict_fatalities
Afghanistan,2018-08,Badghis,none,233.0,conflict_fatalities
Afghanistan,2018-08,Baghlan,none,165.0,conflict_fatalities
Afghanistan,2018-08,Balkh,none,29.0,conflict_fatalities
Afghanistan,2018-08,Daykundi,none,15.0,conflict_fatalities
Afghanistan,2018-08,Farah,none,257.0,conflict_fatalities
Afghanistan,2018-08,Faryab,none,363.0,conflict_fatalities
Afghanistan,2018-08,Ghazni,none,1188.0,conflict_fatalities
Afghanistan,2018-08,Ghor,none,0.0,conflict_fatalities
Afghanistan,2018-08,Kabul,none,63.0,conflict_fatalities
Afghanistan,2018-08,Kandahar,none,203.0,conflict_fatalities
Afghanistan,2018-08,Kapisa,none,12.0,conflict_fatalities
Afghanistan,2018-08,Khost,none,80.0,conflict_fatalities
Afghanistan,2018-08,Kunar,none,171.0,conflict_fatalities
Afghanistan,2018-08,Kunduz,none,65.0,conflict_fatalities
Afghanistan,2018-08,Laghman,none,23.0,conflict_fatalities
Afghanistan,2018-08,Logar,none,92.0,conflict_fatalities
Afghanistan,2018-08,Maidan Wardak,none,29.0,conflict_fatalities
Afghanistan,2018-08,Nangarhar,none,461.0,conflict_fatalities
Afghanistan,2018-08,Nuristan,none,7.0,conflict_fatalities
Afghanistan,2018-08,Paktika,none,95.0,conflict_fatalities
Afghanistan,2018-08,Parwan,none,11.0,conflict_fatalities
Afghanistan,2018-08,Samangan,none,0.0,conflict_fatalities
Afghanistan,2018-08,Sar-e-Pul,none,4.0,conflict_fatalities
Afghanistan,2018-08,Takhar,none,105.0,conflict_fatalities
Afghanistan,2018-08,Zabul,none,112.0,conflict_fatalities
Afghanistan,2018-09,Badakhshan,none,31.0,conflict_fatalities
Afghanistan,2018-09,Badghis,none,181.0,conflict_fatalities
Afghanistan,2018-09,Baghlan,none,250.0,conflict_fatalities
Afghanistan,2018-09,Balkh,none,53.0,conflict_fatalities
Afghanistan,2018-09,Farah,none,290.0,conflict_fatalities
Afghanistan,2018-09,Faryab,none,142.0,conflict_fatalities
Afghanistan,2018-09,Ghazni,none,316.0,conflict_fatalities
Afghanistan,2018-09,Ghor,none,23.0,conflict_fatalities
Afghanistan,2018-09,Kabul,none,49.0,conflict_fatalities
Afghanistan,2018-09,Kandahar,none,361.0,conflict_fatalities
Afghanistan,2018-09,Kapisa,none,88.0,conflict_fatalities
Afghanistan,2018-09,Khost,none,38.0,conflict_fatalities
Afghanistan,2018-09,Kunar,none,196.0,conflict_fatalities
Afghanistan,2018-09,Kunduz,none,177.0,conflict_fatalities
Afghanistan,2018-09,Laghman,none,29.0,conflict_fatalities
Afghanistan,2018-09,Logar,none,25.0,conflict_fatalities
Afghanistan,2018-09,Maidan Wardak,none,367.0,conflict_fatalities
Afghanistan,2018-09,Nangarhar,none,362.0,conflict_fatalities
Afghanistan,2018-09,Nuristan,none,10.0,conflict_fatalities
Afghanistan,2018-09,Paktika,none,54.0,conflict_fatalities
Afghanistan,2018-09,Parwan,none,16.0,conflict_fatalities
Afghanistan,2018-09,Samangan,none,38.0,conflict_fatalities
Afghanistan,2018-09,Sar-e-Pul,none,113.0,conflict_fatalities
Afghanistan,2018-09,Takhar,none,10.0,conflict_fatalities
Afghanistan,2018-09,Zabul,none,70.0,conflict_fatalities
Afghanistan,2018-10,Badakhshan,none,42.0,conflict_fatalities
Afghanistan,2018-10,Badghis,none,89.0,conflict_fatalities
Afghanistan,2018-10,Baghlan,none,53.0,conflict_fatalities
Afghanistan,2018-10,Balkh,none,125.0,conflict_fatalities
Afghanistan,2018-10,Daykundi,none,13.0,conflict_fatalities
Afghanistan,2018-10,Farah,none,155.0,conflict_fatalities
Afghanistan,2018-10,Faryab,none,248.0,conflict_fatalities
Afghanistan,2018-10,Ghazni,none,547.0,conflict_fatalities
Afghanistan,2018-10,Ghor,none,22.0,conflict_fatalities
Afghanistan,2018-10,Kabul,none,47.0,conflict_fatalities
Afghanistan,2018-10,Kandahar,none,139.0,conflict_fatalities
Afghanistan,2018-10,Kapisa,none,3.0,conflict_fatalities
Afghanistan,2018-10,Khost,none,9.0,conflict_fatalities
Afghanistan,2018-10,Kunar,none,80.0,conflict_fatalities
Afghanistan,2018-10,Kunduz,none,133.0,conflict_fatalities
Afghanistan,2018-10,Laghman,none,39.0,conflict_fatalities
Afghanistan,2018-10,Logar,none,53.0,conflict_fatalities
Afghanistan,2018-10,Maidan Wardak,none,121.0,conflict_fatalities
Afghanistan,2018-10,Nangarhar,none,561.0,conflict_fatalities
Afghanistan,2018-10,Nuristan,none,55.0,conflict_fatalities
Afghanistan,2018-10,Paktika,none,220.0,conflict_fatalities
Afghanistan,2018-10,Parwan,none,3.0,conflict_fatalities
Afghanistan,2018-10,Samangan,none,31.0,conflict_fatalities
Afghanistan,2018-10,Sar-e-Pul,none,6.0,conflict_fatalities
Afghanistan,2018-10,Takhar,none,33.0,conflict_fatalities
Afghanistan,2018-10,Zabul,none,57.0,conflict_fatalities
Afghanistan,2018-11,Badakhshan,none,52.0,conflict_fatalities
Afghanistan,2018-11,Badghis,none,52.0,conflict_fatalities
Afghanistan,2018-11,Baghlan,none,54.0,conflict_fatalities
Afghanistan,2018-11,Balkh,none,90.0,conflict_fatalities
Afghanistan,2018-11,Daykundi,none,6.0,conflict_fatalities
Afghanistan,2018-11,Farah,none,383.0,conflict_fatalities
Afghanistan,2018-11,Faryab,none,175.0,conflict_fatalities
Afghanistan,2018-11,Ghazni,none,746.0,conflict_fatalities
Afghanistan,2018-11,Ghor,none,26.0,conflict_fatalities
Afghanistan,2018-11,Kabul,none,81.0,conflict_fatalities
Afghanistan,2018-11,Kandahar,none,128.0,conflict_fatalities
Afghanistan,2018-11,Kapisa,none,21.0,conflict_fatalities
Afghanistan,2018-11,Khost,none,33.0,conflict_fatalities
Afghanistan,2018-11,Kunar,none,41.0,conflict_fatalities
Afghanistan,2018-11,Kunduz,none,236.0,conflict_fatalities
Afghanistan,2018-11,Laghman,none,44.0,conflict_fatalities
Afghanistan,2018-11,Logar,none,68.0,conflict_fatalities
Afghanistan,2018-11,Maidan Wardak,none,63.0,conflict_fatalities
Afghanistan,2018-11,Nangarhar,none,490.0,conflict_fatalities
Afghanistan,2018-11,Nuristan,none,26.0,conflict_fatalities
Afghanistan,2018-11,Paktika,none,37.0,conflict_fatalities
Afghanistan,2018-11,Parwan,none,10.0,conflict_fatalities
Afghanistan,2018-11,Samangan,none,4.0,conflict_fatalities
Afghanistan,2018-11,Sar-e-Pul,none,24.0,conflict_fatalities
Afghanistan,2018-11,Takhar,none,49.0,conflict_fatalities
Afghanistan,2018-11,Zabul,none,69.0,conflict_fatalities
Afghanistan,2018-12,Badakhshan,none,18.0,conflict_fatalities
Afghanistan,2018-12,Badghis,none,45.0,conflict_fatalities
Afghanistan,2018-12,Baghlan,none,28.0,conflict_fatalities
Afghanistan,2018-12,Balkh,none,35.0,conflict_fatalities
Afghanistan,2018-12,Daykundi,none,43.0,conflict_fatalities
Afghanistan,2018-12,Farah,none,226.0,conflict_fatalities
Afghanistan,2018-12,Faryab,none,377.0,conflict_fatalities
Afghanistan,2018-12,Ghazni,none,513.0,conflict_fatalities
Afghanistan,2018-12,Ghor,none,13.0,conflict_fatalities
Afghanistan,2018-12,Kabul,none,60.0,conflict_fatalities
Afghanistan,2018-12,Kandahar,none,236.0,conflict_fatalities
Afghanistan,2018-12,Kapisa,none,110.0,conflict_fatalities
Afghanistan,2018-12,Khost,none,29.0,conflict_fatalities
Afghanistan,2018-12,Kunar,none,141.0,conflict_fatalities
Afghanistan,2018-12,Kunduz,none,28.0,conflict_fatalities
Afghanistan,2018-12,Laghman,none,22.0,conflict_fatalities
Afghanistan,2018-12,Logar,none,30.0,conflict_fatalities
Afghanistan,2018-12,Maidan Wardak,none,95.0,conflict_fatalities
Afghanistan,2018-12,Nangarhar,none,420.0,conflict_fatalities
Afghanistan,2018-12,Nuristan,none,27.0,conflict_fatalities
Afghanistan,2018-12,Paktika,none,75.0,conflict_fatalities
Afghanistan,2018-12,Parwan,none,3.0,conflict_fatalities
Afghanistan,2018-12,Samangan,none,0.0,conflict_fatalities
Afghanistan,2018-12,Sar-e-Pul,none,24.0,conflict_fatalities
Afghanistan,2018-12,Takhar,none,16.0,conflict_fatalities
Afghanistan,2018-12,Zabul,none,98.0,conflict_fatalities
Afghanistan,2019-01,Badakhshan,none,0.0,conflict_fatalities
Afghanistan,2019-01,Badghis,none,256.0,conflict_fatalities
Afghanistan,2019-01,Baghlan,none,82.0,conflict_fatalities
Afghanistan,2019-01,Balkh,none,237.0,conflict_fatalities
Afghanistan,2019-01,Farah,none,78.0,conflict_fatalities
Afghanistan,2019-01,Faryab,none,435.0,conflict_fatalities
Afghanistan,2019-01,Ghazni,none,108.0,conflict_fatalities
Afghanistan,2019-01,Ghor,none,2.0,conflict_fatalities
Afghanistan,2019-01,Kabul,none,8.0,conflict_fatalities
Afghanistan,2019-01,Kandahar,none,383.0,conflict_fatalities
Afghanistan,2019-01,Kapisa,none,49.0,conflict_fatalities
Afghanistan,2019-01,Khost,none,5.0,conflict_fatalities
Afghanistan,2019-01,Kunar,none,108.0,conflict_fatalities
Afghanistan,2019-01,Kunduz,none,93.0,conflict_fatalities
Afghanistan,2019-01,Laghman,none,41.0,conflict_fatalities
Afghanistan,2019-01,Logar,none,25.0,conflict_fatalities
Afghanistan,2019-01,Maidan Wardak,none,147.0,conflict_fatalities
Afghanistan,2019-01,Nangarhar,none,248.0,conflict_fatalities
Afghanistan,2019-01,Nuristan,none,21.0,conflict_fatalities
Afghanistan,2019-01,Paktika,none,41.0,conflict_fatalities
Afghanistan,2019-01,Parwan,none,1.0,conflict_fatalities
Afghanistan,2019-01,Samangan,none,18.0,conflict_fatalities
Afghanistan,2019-01,Sar-e-Pul,none,40.0,conflict_fatalities
Afghanistan,2019-01,Takhar,none,33.0,conflict_fatalities
Afghanistan,2019-01,Zabul,none,43.0,conflict_fatalities
Afghanistan,2019-02,Badakhshan,none,4.0,conflict_fatalities
Afghanistan,2019-02,Badghis,none,57.0,conflict_fatalities
Afghanistan,2019-02,Baghlan,none,18.0,conflict_fatalities
Afghanistan,2019-02,Balkh,none,111.0,conflict_fatalities
Afghanistan,2019-02,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2019-02,Farah,none,62.0,conflict_fatalities
Afghanistan,2019-02,Faryab,none,164.0,conflict_fatalities
Afghanistan,2019-02,Ghazni,none,302.0,conflict_fatalities
Afghanistan,2019-02,Kabul,none,2.0,conflict_fatalities
Afghanistan,2019-02,Kandahar,none,404.0,conflict_fatalities
Afghanistan,2019-02,Kapisa,none,4.0,conflict_fatalities
Afghanistan,2019-02,Khost,none,6.0,conflict_fatalities
Afghanistan,2019-02,Kunar,none,14.0,conflict_fatalities
Afghanistan,2019-02,Kunduz,none,67.0,conflict_fatalities
Afghanistan,2019-02,Laghman,none,26.0,conflict_fatalities
Afghanistan,2019-02,Logar,none,14.0,conflict_fatalities
Afghanistan,2019-02,Maidan Wardak,none,35.0,conflict_fatalities
Afghanistan,2019-02,Nangarhar,none,220.0,conflict_fatalities
Afghanistan,2019-02,Nuristan,none,8.0,conflict_fatalities
Afghanistan,2019-02,Paktika,none,5.0,conflict_fatalities
Afghanistan,2019-02,Parwan,none,2.0,conflict_fatalities
Afghanistan,2019-02,Samangan,none,15.0,conflict_fatalities
Afghanistan,2019-02,Sar-e-Pul,none,85.0,conflict_fatalities
Afghanistan,2019-02,Takhar,none,153.0,conflict_fatalities
Afghanistan,2019-02,Zabul,none,98.0,conflict_fatalities
Afghanistan,2019-03,Badakhshan,none,16.0,conflict_fatalities
Afghanistan,2019-03,Badghis,none,237.0,conflict_fatalities
Afghanistan,2019-03,Baghlan,none,62.0,conflict_fatalities
Afghanistan,2019-03,Balkh,none,64.0,conflict_fatalities
Afghanistan,2019-03,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2019-03,Farah,none,140.0,conflict_fatalities
Afghanistan,2019-03,Faryab,none,182.0,conflict_fatalities
Afghanistan,2019-03,Ghazni,none,223.0,conflict_fatalities
Afghanistan,2019-03,Ghor,none,3.0,conflict_fatalities
Afghanistan,2019-03,Kabul,none,37.0,conflict_fatalities
Afghanistan,2019-03,Kandahar,none,190.0,conflict_fatalities
Afghanistan,2019-03,Kapisa,none,21.0,conflict_fatalities
Afghanistan,2019-03,Khost,none,4.0,conflict_fatalities
Afghanistan,2019-03,Kunar,none,57.0,conflict_fatalities
Afghanistan,2019-03,Kunduz,none,353.0,conflict_fatalities
Afghanistan,2019-03,Laghman,none,36.0,conflict_fatalities
Afghanistan,2019-03,Logar,none,74.0,conflict_fatalities
Afghanistan,2019-03,Maidan Wardak,none,43.0,conflict_fatalities
Afghanistan,2019-03,Nangarhar,none,361.0,conflict_fatalities
Afghanistan,2019-03,Nuristan,none,10.0,conflict_fatalities
Afghanistan,2019-03,Paktika,none,66.0,conflict_fatalities
Afghanistan,2019-03,Parwan,none,0.0,conflict_fatalities
Afghanistan,2019-03,Samangan,none,37.0,conflict_fatalities
Afghanistan,2019-03,Sar-e-Pul,none,31.0,conflict_fatalities
Afghanistan,2019-03,Takhar,none,15.0,conflict_fatalities
Afghanistan,2019-03,Zabul,none,65.0,conflict_fatalities
Afghanistan,2019-04,Badakhshan,none,66.0,conflict_fatalities
Afghanistan,2019-04,Badghis,none,295.0,conflict_fatalities
Afghanistan,2019-04,Baghlan,none,43.0,conflict_fatalities
Afghanistan,2019-04,Balkh,none,47.0,conflict_fatalities
Afghanistan,2019-04,Daykundi,none,0.0,conflict_fatalities
Afghanistan,2019-04,Farah,none,85.0,conflict_fatalities
Afghanistan,2019-04,Faryab,none,108.0,conflict_fatalities
Afghanistan,2019-04,Ghazni,none,441.0,conflict_fatalities
Afghanistan,2019-04,Ghor,none,37.0,conflict_fatalities
Afghanistan,2019-04,Kabul,none,14.0,conflict_fatalities
Afghanistan,2019-04,Kandahar,none,114.0,conflict_fatalities
Afghanistan,2019-04,Kapisa,none,26.0,conflict_fatalities
Afghanistan,2019-04,Khost,none,9.0,conflict_fatalities
Afghanistan,2019-04,Kunar,none,59.0,conflict_fatalities
Afghanistan,2019-04,Kunduz,none,145.0,conflict_fatalities
Afghanistan,2019-04,Laghman,none,12.0,conflict_fatalities
Afghanistan,2019-04,Logar,none,19.0,conflict_fatalities
Afghanistan,2019-04,Maidan Wardak,none,68.0,conflict_fatalities
Afghanistan,2019-04,Nangarhar,none,395.0,conflict_fatalities
Afghanistan,2019-04,Nuristan,none,24.0,conflict_fatalities
Afghanistan,2019-04,Paktika,none,66.0,conflict_fatalities
Afghanistan,2019-04,Parwan,none,16.0,conflict_fatalities
Afghanistan,2019-04,Samangan,none,9.0,conflict_fatalities
Afghanistan,2019-04,Sar-e-Pul,none,15.0,conflict_fatalities
Afghanistan,2019-04,Takhar,none,39.0,conflict_fatalities
Afghanistan,2019-04,Zabul,none,145.0,conflict_fatalities
Afghanistan,2019-05,Badakhshan,none,3.0,conflict_fatalities
Afghanistan,2019-05,Badghis,none,130.0,conflict_fatalities
Afghanistan,2019-05,Baghlan,none,163.0,conflict_fatalities
Afghanistan,2019-05,Balkh,none,66.0,conflict_fatalities
Afghanistan,2019-05,Daykundi,none,21.0,conflict_fatalities
Afghanistan,2019-05,Farah,none,255.0,conflict_fatalities
Afghanistan,2019-05,Faryab,none,131.0,conflict_fatalities
Afghanistan,2019-05,Ghazni,none,437.0,conflict_fatalities
Afghanistan,2019-05,Ghor,none,42.0,conflict_fatalities
Afghanistan,2019-05,Kabul,none,41.0,conflict_fatalities
Afghanistan,2019-05,Kandahar,none,304.0,conflict_fatalities
Afghanistan,2019-05,Kapisa,none,11.0,conflict_fatalities
Afghanistan,2019-05,Khost,none,31.0,conflict_fatalities
Afghanistan,2019-05,Kunar,none,148.0,conflict_fatalities
Afghanistan,2019-05,Kunduz,none,102.0,conflict_fatalities
Afghanistan,2019-05,Laghman,none,4.0,conflict_fatalities
Afghanistan,2019-05,Logar,none,34.0,conflict_fatalities
Afghanistan,2019-05,Maidan Wardak,none,112.0,conflict_fatalities
Afghanistan,2019-05,Nangarhar,none,162.0,conflict_fatalities
Afghanistan,2019-05,Nuristan,none,0.0,conflict_fatalities
Afghanistan,2019-05,Paktika,none,95.0,conflict_fatalities
Afghanistan,2019-05,Parwan,none,0.0,conflict_fatalities
Afghanistan,2019-05,Samangan,none,56.0,conflict_fatalities
Afghanistan,2019-05,Sar-e-Pul,none,19.0,conflict_fatalities
Afghanistan,2019-05,Takhar,none,59.0,conflict_fatalities
Afghanistan,2019-05,Zabul,none,130.0,conflict_fatalities
Afghanistan,2019-06,Badakhshan,none,11.0,conflict_fatalities
Afghanistan,2019-06,Badghis,none,103.0,conflict_fatalities
Afghanistan,2019-06,Baghlan,none,110.0,conflict_fatalities
Afghanistan,2019-06,Balkh,none,80.0,conflict_fatalities
Afghanistan,2019-06,Daykundi,none,28.0,conflict_fatalities
Afghanistan,2019-06,Farah,none,137.0,conflict_fatalities
Afghanistan,2019-06,Faryab,none,180.0,conflict_fatalities
Afghanistan,2019-06,Ghazni,none,356.0,conflict_fatalities
Afghanistan,2019-06,Ghor,none,121.0,conflict_fatalities
Afghanistan,2019-06,Kabul,none,41.0,conflict_fatalities
Afghanistan,2019-06,Kandahar,none,322.0,conflict_fatalities
Afghanistan,2019-06,Kapisa,none,24.0,conflict_fatalities
Afghanistan,2019-06,Khost,none,72.0,conflict_fatalities
Afghanistan,2019-06,Kunar,none,48.0,conflict_fatalities
Afghanistan,2019-06,Kunduz,none,47.0,conflict_fatalities
Afghanistan,2019-06,Laghman,none,43.0,conflict_fatalities
Afghanistan,2019-06,Logar,none,48.0,conflict_fatalities
Afghanistan,2019-06,Maidan Wardak,none,86.0,conflict_fatalities
Afghanistan,2019-06,Nangarhar,none,159.0,conflict_fatalities
Afghanistan,2019-06,Nuristan,none,7.0,conflict_fatalities
Afghanistan,2019-06,Paktika,none,53.0,conflict_fatalities
Afghanistan,2019-06,Parwan,none,4.0,conflict_fatalities
Afghanistan,2019-06,Samangan,none,12.0,conflict_fatalities
Afghanistan,2019-06,Sar-e-Pul,none,51.0,conflict_fatalities
Afghanistan,2019-06,Takhar,none,111.0,conflict_fatalities
Afghanistan,2019-06,Zabul,none,248.0,conflict_fatalities
Afghanistan,2019-07,Badakhshan,none,71.0,conflict_fatalities
Afghanistan,2019-07,Badghis,none,334.0,conflict_fatalities
Afghanistan,2019-07,Baghlan,none,176.0,conflict_fatalities
Afghanistan,2019-07,Balkh,none,102.0,conflict_fatalities
Afghanistan,2019-07,Bamyan,none,0.0,conflict_fatalities
Afghanistan,2019-07,Daykundi,none,88.0,conflict_fatalities
Afghanistan,2019-07,Farah,none,198.0,conflict_fatalities
Afghanistan,2019-07,Faryab,none,436.0,conflict_fatalities
Afghanistan,2019-07,Ghazni,none,455.0,conflict_fatalities
Afghanistan,2019-07,Ghor,none,78.0,conflict_fatalities
Afghanistan,2019-07,Kabul,none,99.0,conflict_fatalities
Afghanistan,2019-07,Kandahar,none,363.0,conflict_fatalities
Afghanistan,2019-07,Kapisa,none,14.0,conflict_fatalities
Afghanistan,2019-07,Khost,none,22.0,conflict_fatalities
