country,adm1_name,date,year_month,value,year,month
South Sudan,Luakpiny/Nasir,2016-05-01,2016-05,1.1123879761121298,2016,5
South Sudan,Luakpiny/Nasir,2016-06-01,2016-06,1.6971210542764814,2016,6
South Sudan,Luakpiny/Nasir,2016-07-01,2016-07,1.281211257674806,2016,7
South Sudan,Luakpiny/Nasir,2016-08-01,2016-08,0.21061209202153347,2016,8
South Sudan,Luakpiny/Nasir,2016-09-01,2016-09,-0.18675876440353048,2016,9
South Sudan,Luakpiny/Nasir,2016-10-01,2016-10,0.3383049057028734,2016,10
South Sudan,Luakpiny/Nasir,2016-11-01,2016-11,0.3825680385661552,2016,11
South Sudan,Luakpiny/Nasir,2016-12-01,2016-12,0.3892658724023841,2016,12
South Sudan,Luakpiny/Nasir,2017-01-01,2017-01,0.3075806726396613,2017,1
South Sudan,Luakpiny/Nasir,2017-02-01,2017-02,0.22509484239816482,2017,2
South Sudan,Luakpiny/Nasir,2017-03-01,2017-03,0.2414513450824856,2017,3
South Sudan,Luakpiny/Nasir,2017-04-01,2017-04,0.20654100813676843,2017,4
South Sudan,Luakpiny/Nasir,2017-05-01,2017-05,0.6087152081965076,2017,5
South Sudan,Luakpiny/Nasir,2017-06-01,2017-06,0.8467334969459454,2017,6
South Sudan,Luakpiny/Nasir,2017-07-01,2017-07,0.8234642361467043,2017,7
South Sudan,Luakpiny/Nasir,2017-08-01,2017-08,1.2200746206227535,2017,8
South Sudan,Luakpiny/Nasir,2017-09-01,2017-09,0.801268032887145,2017,9
South Sudan,Luakpiny/Nasir,2017-10-01,2017-10,0.25317554089015754,2017,10
South Sudan,Luakpiny/Nasir,2017-11-01,2017-11,0.15273265640653674,2017,11
South Sudan,Luakpiny/Nasir,2017-12-01,2017-12,0.15025551430485673,2017,12
South Sudan,Luakpiny/Nasir,2018-01-01,2018-01,0.3415865140034247,2018,1
South Sudan,Luakpiny/Nasir,2018-02-01,2018-02,0.516936652270112,2018,2
South Sudan,Luakpiny/Nasir,2018-03-01,2018-03,0.7077632426618939,2018,3
South Sudan,Luakpiny/Nasir,2018-04-01,2018-04,0.5578095520707848,2018,4
South Sudan,Luakpiny/Nasir,2018-05-01,2018-05,0.42693000151508126,2018,5
South Sudan,Luakpiny/Nasir,2018-06-01,2018-06,0.5465186515265378,2018,6
South Sudan,Luakpiny/Nasir,2018-07-01,2018-07,0.40558174634134647,2018,7
South Sudan,Luakpiny/Nasir,2018-08-01,2018-08,-0.3454446755911592,2018,8
South Sudan,Luakpiny/Nasir,2018-09-01,2018-09,-0.1103511189615271,2018,9
South Sudan,Luakpiny/Nasir,2018-10-01,2018-10,0.8660201496785469,2018,10
South Sudan,Luakpiny/Nasir,2018-11-01,2018-11,0.6668216568290644,2018,11
South Sudan,Luakpiny/Nasir,2018-12-01,2018-12,0.1891298763513779,2018,12
South Sudan,Luakpiny/Nasir,2019-01-01,2019-01,-0.08898985440766742,2019,1
South Sudan,Luakpiny/Nasir,2019-02-01,2019-02,-0.2618170472219517,2019,2
South Sudan,Luakpiny/Nasir,2019-03-01,2019-03,-0.27953148658383853,2019,3
South Sudan,Luakpiny/Nasir,2019-04-01,2019-04,-0.8875174895730876,2019,4
South Sudan,Luakpiny/Nasir,2019-05-01,2019-05,-1.0558881346412199,2019,5
South Sudan,Luakpiny/Nasir,2019-06-01,2019-06,-0.4493056341457553,2019,6
South Sudan,Luakpiny/Nasir,2019-07-01,2019-07,0.7022700016335377,2019,7
South Sudan,Luakpiny/Nasir,2019-08-01,2019-08,2.312815813659744,2019,8
South Sudan,Luakpiny/Nasir,2019-09-01,2019-09,2.3903874532046254,2019,9
South Sudan,Luakpiny/Nasir,2019-10-01,2019-10,1.5387920684593484,2019,10
South Sudan,Luakpiny/Nasir,2019-11-01,2019-11,1.0094984452183586,2019,11
South Sudan,Luakpiny/Nasir,2019-12-01,2019-12,0.9928797091430922,2019,12
South Sudan,Luakpiny/Nasir,2020-01-01,2020-01,1.049209204335203,2020,1
South Sudan,Luakpiny/Nasir,2020-02-01,2020-02,1.126292638905452,2020,2
South Sudan,Luakpiny/Nasir,2020-03-01,2020-03,1.1801437584444958,2020,3
South Sudan,Luakpiny/Nasir,2020-04-01,2020-04,1.216788255225877,2020,4
South Sudan,Luakpiny/Nasir,2020-05-01,2020-05,1.0173210152943792,2020,5
South Sudan,Luakpiny/Nasir,2020-06-01,2020-06,0.5217858799546191,2020,6
South Sudan,Luakpiny/Nasir,2020-07-01,2020-07,0.09840042303773985,2020,7
South Sudan,Luakpiny/Nasir,2020-08-01,2020-08,0.05705795344372416,2020,8
South Sudan,Luakpiny/Nasir,2020-09-01,2020-09,0.42511118303797274,2020,9
South Sudan,Luakpiny/Nasir,2020-10-01,2020-10,0.5873518132272882,2020,10
South Sudan,Luakpiny/Nasir,2020-11-01,2020-11,0.7938077404416715,2020,11
South Sudan,Luakpiny/Nasir,2020-12-01,2020-12,0.9661860215092695,2020,12
South Sudan,Luakpiny/Nasir,2021-01-01,2021-01,0.9822724308512412,2021,1
South Sudan,Luakpiny/Nasir,2021-02-01,2021-02,0.9758454853678078,2021,2
South Sudan,Luakpiny/Nasir,2021-03-01,2021-03,1.1031570060788298,2021,3
South Sudan,Luakpiny/Nasir,2021-04-01,2021-04,1.437711302765054,2021,4
South Sudan,Luakpiny/Nasir,2021-05-01,2021-05,1.5453975530581485,2021,5
South Sudan,Luakpiny/Nasir,2021-06-01,2021-06,0.8070099922238687,2021,6
South Sudan,Luakpiny/Nasir,2021-07-01,2021-07,0.11465019366618956,2021,7
South Sudan,Luakpiny/Nasir,2021-08-01,2021-08,-0.12294057017198423,2021,8
South Sudan,Luakpiny/Nasir,2021-09-01,2021-09,-0.21384088521474376,2021,9
South Sudan,Luakpiny/Nasir,2021-10-01,2021-10,0.34628836150673165,2021,10
South Sudan,Luakpiny/Nasir,2021-11-01,2021-11,0.8716447866364321,2021,11
South Sudan,Luakpiny/Nasir,2021-12-01,2021-12,0.9967330511908171,2021,12
South Sudan,Luakpiny/Nasir,2022-01-01,2022-01,0.9056852320269944,2022,1
South Sudan,Luakpiny/Nasir,2022-02-01,2022-02,0.6949285902886937,2022,2
South Sudan,Luakpiny/Nasir,2022-03-01,2022-03,0.7384209503831851,2022,3
South Sudan,Luakpiny/Nasir,2022-04-01,2022-04,0.9577593857155798,2022,4
South Sudan,Luakpiny/Nasir,2022-05-01,2022-05,0.9398745056398838,2022,5
South Sudan,Luakpiny/Nasir,2022-06-01,2022-06,0.4698169697892585,2022,6
South Sudan,Luakpiny/Nasir,2022-07-01,2022-07,0.19663022465199806,2022,7
South Sudan,Luakpiny/Nasir,2022-08-01,2022-08,0.03182541232605352,2022,8
South Sudan,Luakpiny/Nasir,2022-09-01,2022-09,-0.4741034978833411,2022,9
South Sudan,Luakpiny/Nasir,2022-10-01,2022-10,0.567437850601099,2022,10
South Sudan,Luakpiny/Nasir,2022-11-01,2022-11,1.2150090965184699,2022,11
South Sudan,Luakpiny/Nasir,2022-12-01,2022-12,1.1890143444306074,2022,12
South Sudan,Luakpiny/Nasir,2023-01-01,2023-01,1.168631768739293,2023,1
South Sudan,Luakpiny/Nasir,2023-02-01,2023-02,1.2090766753093687,2023,2
South Sudan,Luakpiny/Nasir,2023-03-01,2023-03,1.1842923358163868,2023,3
South Sudan,Luakpiny/Nasir,2023-04-01,2023-04,1.0092304219539354,2023,4
South Sudan,Luakpiny/Nasir,2023-05-01,2023-05,0.6867804413261852,2023,5
South Sudan,Luakpiny/Nasir,2023-06-01,2023-06,0.6501406610727537,2023,6
South Sudan,Luakpiny/Nasir,2023-07-01,2023-07,0.7384938473567302,2023,7
South Sudan,Luakpiny/Nasir,2023-08-01,2023-08,0.3463617676232761,2023,8
South Sudan,Luakpiny/Nasir,2023-09-01,2023-09,0.547845180781029,2023,9
South Sudan,Luakpiny/Nasir,2023-10-01,2023-10,1.336878607058973,2023,10
South Sudan,Luakpiny/Nasir,2023-11-01,2023-11,1.5195750910968027,2023,11
South Sudan,Luakpiny/Nasir,2023-12-01,2023-12,1.3671830706374373,2023,12
South Sudan,Luakpiny/Nasir,2024-01-01,2024-01,1.349245856901463,2024,1
South Sudan,Luakpiny/Nasir,2024-02-01,2024-02,1.4375759028837225,2024,2
South Sudan,Luakpiny/Nasir,2024-03-01,2024-03,1.382119008971202,2024,3
South Sudan,Luakpiny/Nasir,2024-04-01,2024-04,1.2721958897859078,2024,4
South Sudan,Luakpiny/Nasir,2024-05-01,2024-05,1.0974970449114623,2024,5
South Sudan,Luakpiny/Nasir,2024-06-01,2024-06,1.0804944302744721,2024,6
South Sudan,Luakpiny/Nasir,2024-07-01,2024-07,0.617315407903727,2024,7
South Sudan,Luakpiny/Nasir,2024-08-01,2024-08,0.008167114455277052,2024,8
South Sudan,Luakpiny/Nasir,2024-09-01,2024-09,0.2259789177523406,2024,9
South Sudan,Luakpiny/Nasir,2024-10-01,2024-10,1.0156399859926901,2024,10
South Sudan,Luakpiny/Nasir,2024-11-01,2024-11,1.332569985978234,2024,11
South Sudan,Luakpiny/Nasir,2024-12-01,2024-12,1.2582061500678128,2024,12
South Sudan,Luakpiny/Nasir,2025-01-01,2025-01,1.2136440987632446,2025,1
South Sudan,Luakpiny/Nasir,2025-02-01,2025-02,1.2416682740868876,2025,2
South Sudan,Luakpiny/Nasir,2025-03-01,2025-03,1.2471389436790528,2025,3
South Sudan,Luakpiny/Nasir,2025-04-01,2025-04,1.1857638359913327,2025,4
South Sudan,Luakpiny/Nasir,2025-05-01,2025-05,0.6981296932000246,2025,5
South Sudan,Luakpiny/Nasir,2025-06-01,2025-06,0.2720865267652846,2025,6
South Sudan,Luakpiny/Nasir,2025-07-01,2025-07,0.1680258938834627,2025,7
South Sudan,Luakpiny/Nasir,2025-08-01,2025-08,0.7545486513353354,2025,8
South Sudan,Luakpiny/Nasir,2025-09-01,2025-09,1.4250001816665585,2025,9
South Sudan,Luakpiny/Nasir,2025-10-01,2025-10,1.2795328842024962,2025,10
South Sudan,Luakpiny/Nasir,2025-11-01,2025-11,1.1375229054374247,2025,11
South Sudan,Luakpiny/Nasir,2025-12-01,2025-12,1.1354414550493106,2025,12
South Sudan,Luakpiny/Nasir,2026-01-01,2026-01,1.212102793258469,2026,1
South Sudan,Luakpiny/Nasir,2026-02-01,2026-02,1.2784074808381105,2026,2
South Sudan,Luakpiny/Nasir,2026-03-01,2026-03,-2.6364541796001113,2026,3
South Sudan,Maban,2002-07-01,2002-07,-1.5242118773166276,2002,7
South Sudan,Maban,2002-08-01,2002-08,-2.400665775839509,2002,8
South Sudan,Maban,2002-09-01,2002-09,-2.5469078095540376,2002,9
South Sudan,Maban,2002-10-01,2002-10,-1.6205591367884693,2002,10
South Sudan,Maban,2002-11-01,2002-11,-1.1422924108462813,2002,11
South Sudan,Maban,2002-12-01,2002-12,-1.1282473570070777,2002,12
South Sudan,Maban,2003-01-01,2003-01,-1.2042926591965681,2003,1
South Sudan,Maban,2003-02-01,2003-02,-1.247733530046649,2003,2
South Sudan,Maban,2003-03-01,2003-03,-0.3608608385311851,2003,3
South Sudan,Maban,2003-04-01,2003-04,-1.109470523405179,2003,4
South Sudan,Maban,2003-05-01,2003-05,-0.8662594167978391,2003,5
South Sudan,Maban,2003-06-01,2003-06,-0.15060615165689775,2003,6
South Sudan,Maban,2003-07-01,2003-07,0.40276545306982475,2003,7
South Sudan,Maban,2003-08-01,2003-08,0.5779795469094798,2003,8
South Sudan,Maban,2003-09-01,2003-09,0.4740444977838845,2003,9
South Sudan,Maban,2003-10-01,2003-10,-0.5172558922810468,2003,10
South Sudan,Maban,2003-11-01,2003-11,-1.0631744589904588,2003,11
South Sudan,Maban,2003-12-01,2003-12,-1.0845220795471806,2003,12
South Sudan,Maban,2004-01-01,2004-01,-1.114054303810656,2004,1
South Sudan,Maban,2004-02-01,2004-02,-1.0150767259962814,2004,2
South Sudan,Maban,2004-03-01,2004-03,-0.14604890372219712,2004,3
South Sudan,Maban,2004-04-01,2004-04,-0.6761594334593086,2004,4
South Sudan,Maban,2004-05-01,2004-05,-1.3123402457453517,2004,5
South Sudan,Maban,2004-06-01,2004-06,-1.9777249661239602,2004,6
South Sudan,Maban,2004-07-01,2004-07,-2.085591356798571,2004,7
South Sudan,Maban,2004-08-01,2004-08,-2.0826200792752547,2004,8
South Sudan,Maban,2004-09-01,2004-09,-1.9354657285250343,2004,9
South Sudan,Maban,2004-10-01,2004-10,-2.1617324677865835,2004,10
South Sudan,Maban,2004-11-01,2004-11,-2.145117864654333,2004,11
South Sudan,Maban,2004-12-01,2004-12,-1.9355676479321882,2004,12
South Sudan,Maban,2005-01-01,2005-01,-1.8271827712241095,2005,1
South Sudan,Maban,2005-02-01,2005-02,-1.7547927618254993,2005,2
South Sudan,Maban,2005-03-01,2005-03,-0.5641870175780371,2005,3
South Sudan,Maban,2005-04-01,2005-04,-1.4228218433516597,2005,4
South Sudan,Maban,2005-05-01,2005-05,-0.8704609962664778,2005,5
South Sudan,Maban,2005-06-01,2005-06,-0.026309163848576067,2005,6
South Sudan,Maban,2005-07-01,2005-07,0.5613472722496198,2005,7
South Sudan,Maban,2005-08-01,2005-08,0.8280200746500496,2005,8
South Sudan,Maban,2005-09-01,2005-09,0.6320377847948919,2005,9
South Sudan,Maban,2005-10-01,2005-10,-0.15311644077394732,2005,10
South Sudan,Maban,2005-11-01,2005-11,-0.8059098943460391,2005,11
South Sudan,Maban,2005-12-01,2005-12,-0.9703298412372433,2005,12
South Sudan,Maban,2006-01-01,2006-01,-0.8159381348680316,2006,1
South Sudan,Maban,2006-02-01,2006-02,-0.7138901651775684,2006,2
South Sudan,Maban,2006-03-01,2006-03,-0.27955581149205605,2006,3
South Sudan,Maban,2006-04-01,2006-04,-0.8618085389414263,2006,4
South Sudan,Maban,2006-05-01,2006-05,-0.23705269796247821,2006,5
South Sudan,Maban,2006-06-01,2006-06,0.15338919843606608,2006,6
South Sudan,Maban,2006-07-01,2006-07,0.3332087100592348,2006,7
South Sudan,Maban,2006-08-01,2006-08,0.40948902530673315,2006,8
South Sudan,Maban,2006-09-01,2006-09,-0.10124237739596231,2006,9
South Sudan,Maban,2006-10-01,2006-10,-0.36563898683447316,2006,10
South Sudan,Maban,2006-11-01,2006-11,-0.13056827518814534,2006,11
South Sudan,Maban,2006-12-01,2006-12,-0.05438536873288393,2006,12
South Sudan,Maban,2007-01-01,2007-01,-0.035789218071541666,2007,1
South Sudan,Maban,2007-02-01,2007-02,-0.0803256904910704,2007,2
South Sudan,Maban,2007-03-01,2007-03,0.004101691849969639,2007,3
South Sudan,Maban,2007-04-01,2007-04,-0.5995692113143213,2007,4
South Sudan,Maban,2007-05-01,2007-05,-0.58046667527388,2007,5
South Sudan,Maban,2007-06-01,2007-06,-0.09389741370081935,2007,6
South Sudan,Maban,2007-07-01,2007-07,0.7226587707105477,2007,7
South Sudan,Maban,2007-08-01,2007-08,0.9846478456290265,2007,8
South Sudan,Maban,2007-09-01,2007-09,0.7557662779416192,2007,9
South Sudan,Maban,2007-10-01,2007-10,0.665964702974348,2007,10
South Sudan,Maban,2007-11-01,2007-11,0.4161740761840524,2007,11
South Sudan,Maban,2007-12-01,2007-12,0.16463709157242326,2007,12
South Sudan,Maban,2008-01-01,2008-01,-0.13231768820929649,2008,1
South Sudan,Maban,2008-02-01,2008-02,-0.35901958672230005,2008,2
South Sudan,Maban,2008-03-01,2008-03,0.2922631680451772,2008,3
South Sudan,Maban,2008-04-01,2008-04,1.2056008124399007,2008,4
South Sudan,Maban,2008-05-01,2008-05,1.2174462644091824,2008,5
South Sudan,Maban,2008-06-01,2008-06,0.9911647857974264,2008,6
South Sudan,Maban,2008-07-01,2008-07,0.7821417082233686,2008,7
South Sudan,Maban,2008-08-01,2008-08,0.2321316842049086,2008,8
South Sudan,Maban,2008-09-01,2008-09,-0.44045117039546383,2008,9
South Sudan,Maban,2008-10-01,2008-10,-0.9319264882301461,2008,10
South Sudan,Maban,2008-11-01,2008-11,-0.9426693547417953,2008,11
South Sudan,Maban,2008-12-01,2008-12,-0.6628300299320078,2008,12
South Sudan,Maban,2009-01-01,2009-01,-0.19215029389052227,2009,1
South Sudan,Maban,2009-02-01,2009-02,0.004896285416084201,2009,2
South Sudan,Maban,2009-03-01,2009-03,0.1253345684633572,2009,3
South Sudan,Maban,2009-04-01,2009-04,-0.488206301484754,2009,4
South Sudan,Maban,2009-05-01,2009-05,-1.1409670564417622,2009,5
South Sudan,Maban,2009-06-01,2009-06,-1.8187123302107786,2009,6
South Sudan,Maban,2009-07-01,2009-07,-1.79296206681808,2009,7
South Sudan,Maban,2009-08-01,2009-08,-1.6939553346854976,2009,8
South Sudan,Maban,2009-09-01,2009-09,-1.211708700776121,2009,9
South Sudan,Maban,2009-10-01,2009-10,-0.9683982028297303,2009,10
South Sudan,Maban,2009-11-01,2009-11,-1.4367670138101956,2009,11
South Sudan,Maban,2009-12-01,2009-12,-1.5431591195332512,2009,12
South Sudan,Maban,2010-01-01,2010-01,-1.5667875927185555,2010,1
South Sudan,Maban,2010-02-01,2010-02,-1.5581765288639877,2010,2
South Sudan,Maban,2010-03-01,2010-03,-0.5323771351225731,2010,3
South Sudan,Maban,2010-04-01,2010-04,-1.4057486322941382,2010,4
South Sudan,Maban,2010-05-01,2010-05,-1.250960211165543,2010,5
South Sudan,Maban,2010-06-01,2010-06,-1.283844319308344,2010,6
South Sudan,Maban,2010-07-01,2010-07,-0.6895270686561903,2010,7
South Sudan,Maban,2010-08-01,2010-08,0.24703037976220965,2010,8
South Sudan,Maban,2010-09-01,2010-09,0.9266277702452039,2010,9
South Sudan,Maban,2010-10-01,2010-10,0.4056026770805161,2010,10
South Sudan,Maban,2010-11-01,2010-11,0.04101974796339635,2010,11
South Sudan,Maban,2010-12-01,2010-12,-0.1404264737654151,2010,12
South Sudan,Maban,2011-01-01,2011-01,-0.27930094849356196,2011,1
South Sudan,Maban,2011-02-01,2011-02,-0.41408262898390696,2011,2
South Sudan,Maban,2011-03-01,2011-03,-0.17901628104557463,2011,3
South Sudan,Maban,2011-04-01,2011-04,-1.0537990913430049,2011,4
South Sudan,Maban,2011-05-01,2011-05,-0.9641602495556432,2011,5
South Sudan,Maban,2011-06-01,2011-06,-0.9505168611887681,2011,6
South Sudan,Maban,2011-07-01,2011-07,-1.0391116250705663,2011,7
South Sudan,Maban,2011-08-01,2011-08,-0.9119930009581243,2011,8
South Sudan,Maban,2011-09-01,2011-09,0.17378720698131347,2011,9
South Sudan,Maban,2011-10-01,2011-10,0.7534844463733665,2011,10
South Sudan,Maban,2011-11-01,2011-11,0.33162521201673584,2011,11
South Sudan,Maban,2011-12-01,2011-12,-0.029422866192940832,2011,12
South Sudan,Maban,2012-01-01,2012-01,-0.34482138976900595,2012,1
South Sudan,Maban,2012-02-01,2012-02,-0.809058280991091,2012,2
South Sudan,Maban,2012-03-01,2012-03,-0.3175077822736476,2012,3
South Sudan,Maban,2012-04-01,2012-04,-1.0324265873330316,2012,4
South Sudan,Maban,2012-05-01,2012-05,-0.7684272321283672,2012,5
South Sudan,Maban,2012-06-01,2012-06,-0.256591021114389,2012,6
South Sudan,Maban,2012-07-01,2012-07,0.3628707805257746,2012,7
South Sudan,Maban,2012-08-01,2012-08,0.30881394912652793,2012,8
South Sudan,Maban,2012-09-01,2012-09,0.044365603332810005,2012,9
South Sudan,Maban,2012-10-01,2012-10,0.19652757316650404,2012,10
South Sudan,Maban,2012-11-01,2012-11,0.2223684681485156,2012,11
South Sudan,Maban,2012-12-01,2012-12,0.09696167507280504,2012,12
South Sudan,Maban,2013-01-01,2013-01,-0.15703197238972055,2013,1
South Sudan,Maban,2013-02-01,2013-02,-0.3619340475035031,2013,2
South Sudan,Maban,2013-03-01,2013-03,-0.060738667308206346,2013,3
South Sudan,Maban,2013-04-01,2013-04,-0.7729710347274295,2013,4
South Sudan,Maban,2013-05-01,2013-05,-0.8894205623864113,2013,5
South Sudan,Maban,2013-06-01,2013-06,-0.9868875013012032,2013,6
South Sudan,Maban,2013-07-01,2013-07,-0.6408634299384943,2013,7
South Sudan,Maban,2013-08-01,2013-08,-0.05278804098908222,2013,8
South Sudan,Maban,2013-09-01,2013-09,0.4436780024022713,2013,9
South Sudan,Maban,2013-10-01,2013-10,-0.03417567199685369,2013,10
South Sudan,Maban,2013-11-01,2013-11,-0.6842186494642186,2013,11
South Sudan,Maban,2013-12-01,2013-12,-0.9602032433720176,2013,12
South Sudan,Maban,2014-01-01,2014-01,-0.9541707958681336,2014,1
South Sudan,Maban,2014-02-01,2014-02,-0.359901008579784,2014,2
South Sudan,Maban,2014-03-01,2014-03,0.4770622258334157,2014,3
South Sudan,Maban,2014-04-01,2014-04,0.6487200273460608,2014,4
South Sudan,Maban,2014-05-01,2014-05,0.38700788659810376,2014,5
South Sudan,Maban,2014-06-01,2014-06,-0.0031943861302871648,2014,6
South Sudan,Maban,2014-07-01,2014-07,-0.27865739124058864,2014,7
South Sudan,Maban,2014-08-01,2014-08,-0.20154569967099947,2014,8
South Sudan,Maban,2014-09-01,2014-09,0.4088652409772383,2014,9
South Sudan,Maban,2014-10-01,2014-10,0.5572468809021216,2014,10
South Sudan,Maban,2014-11-01,2014-11,0.3253989504008999,2014,11
South Sudan,Maban,2014-12-01,2014-12,0.3636108791509217,2014,12
South Sudan,Maban,2015-01-01,2015-01,0.4523638474107083,2015,1
South Sudan,Maban,2015-02-01,2015-02,0.2999175627374787,2015,2
South Sudan,Maban,2015-03-01,2015-03,0.29212479323263413,2015,3
South Sudan,Maban,2015-04-01,2015-04,0.6218812436501548,2015,4
South Sudan,Maban,2015-05-01,2015-05,0.8572253879647218,2015,5
South Sudan,Maban,2015-06-01,2015-06,0.3856613943676152,2015,6
South Sudan,Maban,2015-07-01,2015-07,-0.2613752630891557,2015,7
South Sudan,Maban,2015-08-01,2015-08,-0.8417852444058799,2015,8
South Sudan,Maban,2015-09-01,2015-09,-1.3579902363993828,2015,9
South Sudan,Maban,2015-10-01,2015-10,-0.5648257521856249,2015,10
South Sudan,Maban,2015-11-01,2015-11,0.23797577577210155,2015,11
South Sudan,Maban,2015-12-01,2015-12,0.4585304909799555,2015,12
South Sudan,Maban,2016-01-01,2016-01,0.27955032886380093,2016,1
South Sudan,Maban,2016-02-01,2016-02,-0.1271021187868657,2016,2
South Sudan,Maban,2016-03-01,2016-03,0.20453298764577676,2016,3
South Sudan,Maban,2016-04-01,2016-04,0.879664040615022,2016,4
South Sudan,Maban,2016-05-01,2016-05,1.3780118534381667,2016,5
South Sudan,Maban,2016-06-01,2016-06,1.0607514565767364,2016,6
South Sudan,Maban,2016-07-01,2016-07,0.17916301616622862,2016,7
South Sudan,Maban,2016-08-01,2016-08,-0.20889221101422215,2016,8
South Sudan,Maban,2016-09-01,2016-09,0.3566111313418662,2016,9
South Sudan,Maban,2016-10-01,2016-10,0.5333586358162996,2016,10
South Sudan,Maban,2016-11-01,2016-11,0.24915058319985683,2016,11
South Sudan,Maban,2016-12-01,2016-12,0.0745290800066855,2016,12
South Sudan,Maban,2017-01-01,2017-01,0.03865175134296258,2017,1
South Sudan,Maban,2017-02-01,2017-02,-0.04738606614791653,2017,2
South Sudan,Maban,2017-03-01,2017-03,0.13380308015742895,2017,3
South Sudan,Maban,2017-04-01,2017-04,0.128911649603811,2017,4
South Sudan,Maban,2017-05-01,2017-05,0.6155868113099727,2017,5
South Sudan,Maban,2017-06-01,2017-06,0.8131089250573961,2017,6
South Sudan,Maban,2017-07-01,2017-07,0.27860890714991277,2017,7
South Sudan,Maban,2017-08-01,2017-08,0.0006430606363847505,2017,8
South Sudan,Maban,2017-09-01,2017-09,0.21884389630178208,2017,9
South Sudan,Maban,2017-10-01,2017-10,0.06889815772970649,2017,10
South Sudan,Maban,2017-11-01,2017-11,-0.23860609606228442,2017,11
South Sudan,Maban,2017-12-01,2017-12,-0.3201593320778551,2017,12
South Sudan,Maban,2018-01-01,2018-01,-0.16376799651809154,2018,1
South Sudan,Maban,2018-02-01,2018-02,0.10954653046457467,2018,2
South Sudan,Maban,2018-03-01,2018-03,0.3648003894226591,2018,3
South Sudan,Maban,2018-04-01,2018-04,0.10087150286980001,2018,4
South Sudan,Maban,2018-05-01,2018-05,-0.11715921171170668,2018,5
South Sudan,Maban,2018-06-01,2018-06,-0.030915480519400008,2018,6
South Sudan,Maban,2018-07-01,2018-07,0.048806682585267235,2018,7
South Sudan,Maban,2018-08-01,2018-08,-0.4104228773166764,2018,8
South Sudan,Maban,2018-09-01,2018-09,-1.236669768713849,2018,9
South Sudan,Maban,2018-10-01,2018-10,-1.1182913653448456,2018,10
South Sudan,Maban,2018-11-01,2018-11,-0.502520164929344,2018,11
